 &plot nbnd=  46, nks=   361 /
            0.000000  0.000000  0.000000
    1.419    1.519    4.565    6.096    6.405    6.828    7.103    7.598    9.161   10.418
   11.914   12.738   14.233   14.243   14.568   15.156   15.570   16.621   17.851   17.937
   18.688   18.719   19.885   20.706   21.260   21.423   22.328   22.387   22.564   22.822
   23.292   24.104   24.379   25.275   25.452   26.709
            0.120833  0.069763  0.000000
  -44.567  -22.771  -22.483  -22.447  -12.059  -11.664   -1.395    0.430    0.830    1.311
    1.419    1.508    4.564    6.088    6.414    6.827    7.115    7.632    9.190   10.465
   11.926   12.702   14.195   14.265   14.567   15.180   15.579   16.572   17.808   17.895
   18.708   18.794   19.917   20.658   21.334   21.379   22.299   22.351   22.567   22.810
   23.319   24.109   24.362   25.222   25.500   26.675
            0.125000  0.072169  0.000000
  -44.567  -22.770  -22.486  -22.448  -12.052  -11.661   -1.384    0.423    0.794    1.289
    1.418    1.496    4.563    6.081    6.422    6.827    7.128    7.665    9.219   10.512
   11.938   12.667   14.148   14.297   14.564   15.204   15.588   16.522   17.766   17.852
   18.729   18.869   19.945   20.609   21.340   21.403   22.266   22.312   22.570   22.809
   23.351   24.115   24.346   25.170   25.546   26.639
            0.129167  0.074574  0.000000
  -44.566  -22.769  -22.489  -22.448  -12.045  -11.658   -1.373    0.415    0.758    1.266
    1.418    1.484    4.561    6.074    6.431    6.826    7.141    7.699    9.249   10.559
   11.950   12.632   14.103   14.330   14.559   15.227   15.598   16.474   17.724   17.810
   18.750   18.945   19.970   20.559   21.307   21.465   22.232   22.269   22.573   22.816
   23.386   24.120   24.330   25.119   25.592   26.602
            0.133333  0.076980  0.000000
  -44.566  -22.768  -22.492  -22.449  -12.038  -11.655   -1.362    0.407    0.722    1.243
    1.417    1.472    4.559    6.068    6.441    6.826    7.154    7.733    9.280   10.606
   11.962   12.599   14.059   14.364   14.554   15.251   15.608   16.425   17.682   17.766
   18.771   19.021   19.988   20.513   21.278   21.517   22.202   22.223   22.577   22.832
   23.423   24.126   24.315   25.069   25.635   26.567
            0.137500  0.079386  0.000000
  -44.566  -22.768  -22.495  -22.450  -12.031  -11.652   -1.350    0.398    0.685    1.219
    1.416    1.459    4.557    6.062    6.451    6.827    7.167    7.768    9.311   10.653
   11.974   12.566   14.017   14.398   14.546   15.273   15.620   16.378   17.642   17.723
   18.793   19.097   19.996   20.472   21.254   21.555   22.176   22.182   22.581   22.853
   23.464   24.131   24.300   25.020   25.676   26.534
            0.141667  0.081791  0.000000
  -44.566  -22.767  -22.498  -22.450  -12.023  -11.649   -1.338    0.389    0.647    1.196
    1.416    1.447    4.555    6.057    6.461    6.828    7.181    7.802    9.343   10.700
   11.986   12.533   13.977   14.434   14.538   15.295   15.631   16.331   17.602   17.679
   18.815   19.174   19.990   20.442   21.234   21.577   22.127   22.175   22.585   22.879
   23.505   24.136   24.286   24.973   25.714   26.505
            0.145833  0.084197  0.000000
  -44.565  -22.766  -22.502  -22.451  -12.016  -11.646   -1.326    0.379    0.610    1.173
    1.415    1.434    4.552    6.053    6.471    6.829    7.195    7.836    9.375   10.747
   11.998   12.502   13.938   14.470   14.528   15.316   15.644   16.285   17.564   17.636
   18.837   19.250   19.968   20.425   21.218   21.578   22.077   22.185   22.591   22.909
